,Site_Independent,EVmutation,DeepSequence_single,DeepSequence_ensemble,EVE_single,EVE_ensemble,Unirep,Unirep_evotune,MSA_Transformer_single,MSA_Transformer_ensemble,ESM1b,ESM1v_single,ESM1v_ensemble,ESM2_8M,ESM2_35M,ESM2_150M,ESM2_650M,ESM2_3B,ESM2_15B,Wavenet,RITA_s,RITA_m,RITA_l,RITA_xl,Progen2_small,Progen2_medium,Progen2_base,Progen2_large,Progen2_xlarge,GEMME,VESPA,VESPAl,VespaG,ProtGPT2,Tranception_S_no_retrieval,Tranception_M_no_retrieval,Tranception_L_no_retrieval,Tranception_S,Tranception_M,Tranception_L,TranceptEVE_S,TranceptEVE_M,TranceptEVE_L,CARP_38M,CARP_600K,CARP_640M,CARP_76M,MIF,MIFST,ESM-IF1,ProteinMPNN,ProtSSN_k10_h512,ProtSSN_k10_h768,ProtSSN_k10_h1280,ProtSSN_k20_h512,ProtSSN_k20_h768,ProtSSN_k20_h1280,ProtSSN_k30_h512,ProtSSN_k30_h768,ProtSSN_k30_h1280,ProtSSN_ensemble,SaProt_650M_AF2,SaProt_35M_AF2,PoET,MULAN_small,ProSST-20,ProSST-128,ProSST-512,ProSST-1024,ProSST-2048,ProSST-4096,ESCOTT,VenusREM,RSALOR,S2F,S2F_MSA,S3F,S3F_MSA,SiteRM,ESM3,ESMC-300M,ESMC-600M,xTrimoPGLM-1B-MLM,xTrimoPGLM-3B-MLM,xTrimoPGLM-10B-MLM,xTrimoPGLM-1B-CLM,xTrimoPGLM-3B-CLM,xTrimoPGLM-7B-CLM,xTrimoPGLM-100B-int4,Progen3_112m,Progen3_219m,Progen3_339m,Progen3_762m,Progen3_1b,Progen3_3b
ProtSSN_k20_h768,0.41129290242960803,0.4070305647047534,0.39048534911727195,0.38915623484193484,0.38351894360300964,0.3922727846641698,0.3831064564743656,0.32123378136322445,0.3895228877621978,0.41482193926034094,0.45057059898597795,0.41234703204856604,0.4467207433232171,0.4684449288487965,0.4913607363652306,0.5095100559182463,0.6503964405292826,0.5279343651614592,0.4601035749128145,0.41913011107343057,0.4052889633335044,0.353315911886232,0.3679820286967498,0.3655987847150407,0.445345794872231,0.38099820736608436,0.39071450975305233,0.37989824860529553,0.3497410459136683,0.4401209907584841,0.3780649840039808,0.3193546651307876,0.53114257821376,0.34447040743096025,0.43709610416631484,0.3513909840548516,0.3499243723737998,0.49126907313516477,0.42737980177934676,0.45387047526834445,0.47211145805142596,0.4361794718656574,0.4344378704944084,0.4751363446435952,0.3364498775541366,0.4996104270711468,0.48521929995082624,0.4494706402251891,0.509968372068575,0.27320224880877875,0.15550666140437364,0.7440762616564649,0.7669004059428332,0.7875246327076237,0.817315182478988,1.0,0.7979742409351177,0.802374075978273,0.7879829488579525,0.7504010245310007,0.8676382957850771,0.6008982962937852,0.5572665987824947,0.5345341177261922,0.462395155664458,0.4170218567819186,0.4659700216370216,0.4486456711545975,0.41903844784336475,0.5055685370254197,0.41060543067731703,0.4586827925726821,0.516568124633308,0.3975892368233499,0.7066776637896446,0.6199642481474583,0.7055777050288558,0.6180393203160778,0.4626701453546551,0.529125967370548,0.5308674150878274,0.4902606191369362,0.4367294512460519,0.40006415921975746,0.42142169182507394,0.363765520113726,0.3357165717136107,0.1933635754215226,0.33800815246525406,0.4470415623054279,0.46230349243439217,0.4601035749128145,0.45561207663959347,0.43067967806171326,0.4101471145269884
ProtSSN_k20_h1280,0.4005683044668621,0.3937393963452216,0.36335303290382914,0.3663320905555666,0.3718777133357555,0.3781566472340465,0.36807368661727735,0.3315917263606526,0.3789816163046381,0.4037306884223869,0.43077134129177896,0.412713684968829,0.44122094951927293,0.4642284202657727,0.4871442277822067,0.5115266469796924,0.6137311485029882,0.5066684957862084,0.43315458527348816,0.41473027603027524,0.41005545129692267,0.3563407984784013,0.36669874347582954,0.36257389812287133,0.44048764367874704,0.3795315956850326,0.3861313482497656,0.37522342387194296,0.3500160356038655,0.4242632519571118,0.38741463347068583,0.33310415004498617,0.5138182277313359,0.3259544348798946,0.43727943062644625,0.35505751325748103,0.342224661048278,0.4833860353495115,0.4201384066041536,0.44213758181993024,0.46202850274419505,0.42279664027606,0.4217883447453369,0.4691782346893224,0.33113341021032394,0.49521059202799145,0.48457765734036606,0.42490489456757186,0.50126036521233,0.27650212509114525,0.15468169233378193,0.7366515400211402,0.7580090726264568,0.7542508801937616,0.8066822477913627,0.7979742409351177,1.0,0.7861496842566378,0.786424673946835,0.7581923990865882,0.8554470861863342,0.5931069217381976,0.542600481971977,0.5349007706464552,0.4484623446944661,0.41803015231264173,0.47449470203313515,0.44983729314545207,0.42481323133750615,0.5084100971574574,0.41555524510086683,0.44108345232612456,0.5173014304738339,0.3921811061131518,0.6820202549019616,0.6016316021343111,0.6635042824286829,0.5920069629774087,0.44727072270361146,0.5247261321425524,0.502451803262354,0.47266127349303966,0.4262798430185579,0.3886062554615404,0.40739721762501635,0.36349053042352875,0.3310417469802581,0.185938853786198,0.3406663861371605,0.4540079678196902,0.46881158176905946,0.47027819345011124,0.47046151991024276,0.42802144438980694,0.40153077090080924
ProtSSN_k30_h512,0.4248590605363295,0.4118887158982374,0.3788441188500178,0.3789816163046381,0.3775608336237063,0.3847563997987795,0.40281405110408497,0.337366509854794,0.3953893344864049,0.41720518324205,0.44800402854413734,0.41583023479106407,0.45222053712716126,0.49429395972733414,0.517576420164031,0.5385672998490847,0.6588294576953304,0.5250928050294215,0.4428708876604561,0.4225216505858628,0.41399697018974935,0.36266556135293715,0.37687336201312616,0.36944864037780156,0.4485540079245318,0.38512305271904246,0.3903478568327894,0.3886062554615404,0.3583573895398475,0.44378751996111354,0.38750629670075154,0.3256794281913189,0.5287593342320509,0.34272880605239464,0.44048764367874704,0.3629405510431343,0.3583573895398475,0.504743567954828,0.4393876849179582,0.46560336871675867,0.47376139619260926,0.43966267460815545,0.4335212381937511,0.49365231711687396,0.3623905716627399,0.5118016366698896,0.5092350662280491,0.43627113509572313,0.5119849631300212,0.27173563712772697,0.15825655830634566,0.7567257874055364,0.7457261997976481,0.7722168732866459,0.7871579797873609,0.802374075978273,0.7861496842566378,1.0,0.7791832787716418,0.7637838561205982,0.8568220346373203,0.6056647842572034,0.5624914028962418,0.5477336228556582,0.4659700216370216,0.4382877261571694,0.48934414530378434,0.4626701453546551,0.4395710113780896,0.5164764614032422,0.4249965577976377,0.4600577410294444,0.5243594991888956,0.4064805703638452,0.7061276844092501,0.6152894234141058,0.6932948322000472,0.6107062619108189,0.46386176734550977,0.5322425173237116,0.5273842110576081,0.4923688740838613,0.43324624850355387,0.39988083275962594,0.4187634581531676,0.36669874347582954,0.3341582968024932,0.19024702559928752,0.3368165304743995,0.46207433209936244,0.47440303880306933,0.4772445989351072,0.4707365096004399,0.44204591858986453,0.4154635818708011
ProtSSN_k30_h768,0.39525183710071454,0.39163114205370975,0.36142810506436196,0.36358219365359445,0.37114440749214883,0.37916494276476964,0.3747651024682983,0.33140839990052107,0.3789816163046381,0.40492231041324145,0.4395710113780896,0.41088042036751427,0.43801273646697214,0.4640450938056412,0.4890691556135871,0.5107016779091009,0.636005313408962,0.5146431968019275,0.44048764367874704,0.42059672275448234,0.4071222279348191,0.3539575544966922,0.3714652314392478,0.36202391874247697,0.43232961620289656,0.3828314719673991,0.388056276081146,0.3828314719673991,0.3534075751162977,0.4205050595244165,0.37916494276476964,0.32082127685496875,0.5095100559182463,0.32650441426259946,0.43214628974276503,0.3556074926378754,0.3433246198090668,0.47696960924490994,0.4205050595244165,0.43572115571532877,0.4557037398696592,0.42417158872704597,0.4211467021348767,0.4657866951768902,0.3260002693266427,0.49282734804628237,0.484944310260629,0.4134469908093549,0.4897107982240473,0.2729272591185815,0.15165680574161267,0.738118151702192,0.7215271070602938,0.7497593819205406,0.7781749832409187,0.7879829488579525,0.786424673946835,0.7791832787716418,1.0,0.7972409350945918,0.8470140690202865,0.572482694973407,0.5294926400725768,0.5217012655169893,0.4544204546487389,0.4128970114289605,0.46881158176905946,0.43874604230749803,0.41573857156099825,0.49521059202799145,0.4120720423583688,0.4359503114208787,0.5015353549025272,0.3875062812619635,0.6826618975124217,0.5970484406310242,0.6616710178273681,0.5883404337747793,0.4435125302709163,0.512259932329898,0.5055683542367607,0.47201963068310593,0.42307162996625713,0.39263943758443276,0.4095054719165282,0.35762408369932164,0.3256336164063798,0.19189696374047083,0.3283835133083518,0.4407167994043213,0.4515788945167011,0.4517622209768326,0.45231220035722697,0.4237132725767173,0.39749758877791685
ProtSSN_k30_h1280,0.39158530788268175,0.3873229702406201,0.35528666862415703,0.3566157881685985,0.35702827000272264,0.3641321730339889,0.37815664200922683,0.33626655109400516,0.3789816163046381,0.4044639942629128,0.4369127777061833,0.41418029664988076,0.4382877261571694,0.4624868188945237,0.4955772449482544,0.5220679184372521,0.6298638769945577,0.5201429906058717,0.4410376230591414,0.432512942663028,0.41482193926034094,0.3631238775032658,0.3811815338262158,0.3724735269699708,0.4440625096513108,0.39502268156614195,0.3954809977164706,0.39071450975305233,0.36358219365359445,0.42004674337408787,0.3906228465229866,0.33429577207088346,0.5102433617587722,0.3246711496535831,0.4369127777061833,0.3649571421045805,0.3490994033032082,0.482194413358657,0.4285714237702013,0.4395710113780896,0.4552454237193305,0.4235299461165859,0.4119803791283031,0.4724781109716889,0.32719189131749726,0.4900774511443102,0.4856776161011549,0.38319812488766203,0.47211145805142596,0.252944674964251,0.14258214596510477,0.7385764678525207,0.721802096750491,0.7295934713060785,0.7526009420525783,0.7504010245310007,0.7581923990865882,0.7637838561205982,0.7972409350945918,1.0,0.8195151000005657,0.5692744819211062,0.5269260696307361,0.5168431143235052,0.4410376230591414,0.41977175368389064,0.4730280903520834,0.4500206196055836,0.4183968052329047,0.48375268826977447,0.4195884272237592,0.4322837822028459,0.4838443514998402,0.36752369660394324,0.6640542618090772,0.5776158358570882,0.6500297876090197,0.5718410523629468,0.4318713000525678,0.48677755330108985,0.48833566061357025,0.4683531003406275,0.41656354063158996,0.3963059667870622,0.40318070904199244,0.36999861975819603,0.34121636551755485,0.18694714931692102,0.32279205627434193,0.44346669631784597,0.45222053712716126,0.4468124065532828,0.45359548557814733,0.4203217330642851,0.38677299086022565
ProtSSN_ensemble,0.4167010330262064,0.4087721660760023,0.38076904668948497,0.3822814925870046,0.3823273216071489,0.38933956130206626,0.3940143809438382,0.3457995270208417,0.3980475681583112,0.4234382828865201,0.451945547436964,0.42646316947868945,0.4591869426121572,0.4880608600828641,0.5136349012712045,0.5354507500268496,0.6658875264103921,0.5365507087876384,0.45891195292195996,0.43379622788394834,0.4217883447453369,0.3707319255987219,0.38420642041838504,0.37769833108371786,0.45634538248011935,0.39648929324719373,0.4020807502812036,0.39318941696482723,0.3657821111751721,0.44305421412058765,0.3994225166092973,0.3401622189676081,0.536000729407244,0.3465786617313291,0.45038727252584654,0.36926531391767015,0.3604656438313595,0.5034602827339076,0.4411292862892072,0.4615701865938663,0.47770291508543583,0.44213758181993024,0.4358128189453945,0.4947522758776628,0.3457078637907759,0.5142765438816645,0.5091434029979833,0.4416792656696016,0.5197763376856087,0.2829185511957467,0.15642329370503094,0.8112654092946494,0.8133736635861614,0.8367477872529241,0.8632384607419218,0.8676382957850771,0.8554470861863342,0.8568220346373203,0.8470140690202865,0.8195151000005657,1.0,0.6152894234141058,0.564141341037425,0.5525001108190766,0.4709198360605714,0.4392043584578267,0.4963105507887803,0.47110316252070283,0.4386543790774323,0.5246344888790928,0.4326962691231595,0.45776616026817385,0.53114257821376,0.4025390513716669,0.7255602891831863,0.6273889697827828,0.715568997106021,0.6224391553592331,0.4649617261062986,0.54406707449895,0.5292174763366709,0.49466045554791027,0.4407626333689443,0.40648058532435893,0.42389659903684884,0.37687336201312616,0.34295796688880387,0.19272193281106242,0.33883312153584577,0.46555753485649354,0.48191942366845975,0.48045281198740797,0.4799028326070135,0.4452541316421653,0.41555524510086683
SaProt_650M_AF2,0.38397725975526364,0.38833126577134325,0.3699527854962882,0.36614876409543506,0.3539117201673947,0.35863237923004476,0.41564690342111155,0.3198588329122384,0.3582657263097818,0.3847563997987795,0.4202300698342194,0.4039140148825183,0.42462990487737473,0.5215179390568577,0.547458633165461,0.58531554718261,0.5878821176244506,0.49117740990509906,0.4183968052329047,0.39328108019489294,0.386314674709897,0.3513909840548516,0.36514046856471194,0.3555158294078097,0.41573857156099825,0.36954030360786727,0.38933956130206626,0.3762317194026661,0.35514917648754674,0.41152206297797445,0.33626655109400516,0.25097389349083976,0.47871121061615896,0.3280626891802635,0.42994637222118737,0.35294925896596907,0.33544158202341345,0.4705531831403085,0.42334661965645437,0.43407121757414546,0.44479581549183667,0.4159218980211298,0.40556395302370163,0.5174847569339653,0.3943810389556818,0.5037352724241049,0.5535084063497996,0.429396392840793,0.4871442277822067,0.3010678707487625,0.16632292255213044,0.5756909080257078,0.5621247499759787,0.5862321794832674,0.5953985024898409,0.6008982962937852,0.5931069217381976,0.6056647842572034,0.572482694973407,0.5692744819211062,0.6152894234141058,1.0,0.682570234282356,0.5664329217890685,0.5305009356032999,0.4508455886761752,0.4856776161011549,0.4751363446435952,0.4526788532774899,0.5462670111746064,0.4400293275284184,0.4242174179231737,0.530775925293497,0.40418898955443927,0.6607543855267108,0.5675328805498572,0.6286722550037032,0.558916536923678,0.4059306059439646,0.5626747109840149,0.5079515990995424,0.4919105577910514,0.42059672275448234,0.38090654413601854,0.4072138911648848,0.35203262666531177,0.3309500837501924,0.2165543726281538,0.3326916851214414,0.4639992599388296,0.4988771212306209,0.5114349837496268,0.50126036521233,0.45387047526834445,0.42307162996625713
SaProt_35M_AF2,0.39571015325296865,0.3424996507384752,0.3180713970611241,0.3085842556141528,0.2996470877405092,0.30546770579191784,0.48182775608463435,0.26339428319174496,0.318575547691318,0.33608322463387363,0.35863237923004476,0.34451624179992135,0.35524083971761244,0.5998900007630621,0.6194142687670638,0.6319721312860697,0.563774688117162,0.45469544433893616,0.3755900767922059,0.3648654788745148,0.3389247847659115,0.29575140340494976,0.30152618689909116,0.3028094721200114,0.36019065414116225,0.30235115596968276,0.3227003930442762,0.3084009291540214,0.29712635185593583,0.36679040670589524,0.27228561650812133,0.2059672462050296,0.43810439969703785,0.30450523895440273,0.37329849604056253,0.297767994466396,0.29382647557356933,0.42407992549698026,0.37504009741181144,0.39832255784850845,0.38163984997654443,0.35624913524833557,0.35194096343524595,0.5596498427642039,0.46615334809715314,0.45561207663959347,0.5560749767916402,0.39016453037265797,0.42719647531921534,0.2655025374832569,0.15660662016516247,0.5242678359588298,0.5168431143235052,0.5386589630791503,0.5348091074163894,0.5572665987824947,0.542600481971977,0.5624914028962418,0.5294926400725768,0.5269260696307361,0.564141341037425,0.682570234282356,1.0,0.4940189700371369,0.5398505850700049,0.47192813159129454,0.48686923809200944,0.4790778635364219,0.4624868188945237,0.5236261933483697,0.45304550619775286,0.37288600887071444,0.5023603239731189,0.31912550990928845,0.5914569835970143,0.5001604064515413,0.5645079939576879,0.48677757486194373,0.37348182250069395,0.5097850250141505,0.48246921172056934,0.44562061221726124,0.35102433113458864,0.3110591628259277,0.34029973321689755,0.2929098432729119,0.2974930047761988,0.23791190523347028,0.29895961645725055,0.46821576853956737,0.4872358910122724,0.4722947845115575,0.4443374993415079,0.41088042036751427,0.3646821524143833
PoET,0.5611622842166989,0.556166640021706,0.5176222497525593,0.5270177328608019,0.5742701261711662,0.5876987911643192,0.3917228001729406,0.4375544203166435,0.5611164544452557,0.6052981313369405,0.5647829836478852,0.6251890522612051,0.6653375470299976,0.4508455886761752,0.467253306857942,0.48943580853385005,0.5550666812609171,0.5171181040137024,0.4733030800422805,0.5557083238713773,0.565882942408674,0.5415005232111882,0.5564416297119031,0.5476419596255925,0.5877904543943848,0.5609331279851242,0.5623080764361102,0.5639580145772936,0.539117279229479,0.6095146399199644,0.5221595816673179,0.40698471565061345,0.5910903306767514,0.431183823437436,0.5982400626218788,0.536000729407244,0.523167877198041,0.6820202549019616,0.6334387429671214,0.6490214920782966,0.6849534782640652,0.6543379594221093,0.6470965642469162,0.5898987086858969,0.33938310091624013,0.6499381243789539,0.6484715126979022,0.4071222279348191,0.5631330455067018,0.2571611835472749,0.1569732730854254,0.517576420164031,0.5007103858319356,0.5382006469288216,0.5233512036581724,0.5345341177261922,0.5349007706464552,0.5477336228556582,0.5217012655169893,0.5168431143235052,0.5525001108190766,0.5664329217890685,0.4940189700371369,1.0,0.4765112930945813,0.4153719186407353,0.4476373756238744,0.43902103199769527,0.42142169182507394,0.5160181452529136,0.41225536881850033,0.6200100781661254,0.5815573547499149,0.5753242444008795,0.600623306603588,0.6880700280863001,0.5956734921800382,0.6821119181320273,0.6393051896913285,0.4865942268332567,0.684036729153525,0.6603876270279354,0.6261056845618626,0.592923595278066,0.601264949214048,0.5242678359588298,0.4451624684120996,0.21682936231835104,0.5126266057404814,0.5862780093602236,0.6256473684115339,0.6548879388025037,0.6562628872534897,0.6482881862377707,0.6421467498233664
MULAN_small,0.31477152076489456,0.3242586679553937,0.31275492969497654,0.30950088791481023,0.29607222175292724,0.3018928398193541,0.44525412698110856,0.26486089487279674,0.31151747897625637,0.3376414995449911,0.3409413758273576,0.36284888781306857,0.3706402623686561,0.4864109219416808,0.49841880508029224,0.4999770799914097,0.5021769975129874,0.4369127777061833,0.3499243723737998,0.32123378136322445,0.3332416645018358,0.3067509910128381,0.3144507023383599,0.3086759188442185,0.35707410431892717,0.3177505786207264,0.3273752177776287,0.32609193255670843,0.3060176851723122,0.361657265822214,0.2743022075695676,0.19725923909270382,0.4229799667361914,0.30129702588862395,0.3837481042680564,0.30299279858014294,0.298776289997119,0.4128970114289605,0.36037398060129366,0.37522342387194296,0.38594802178963405,0.35698244108886146,0.3482744342326165,0.44983729314545207,0.40556395302370163,0.41326366434922346,0.45616205601998794,0.3564324617084671,0.39080617298311804,0.2298455409876855,0.13506576109971447,0.442595897970259,0.43159631036237067,0.45964525876248585,0.450203946065715,0.462395155664458,0.4484623446944661,0.4659700216370216,0.4544204546487389,0.4410376230591414,0.4709198360605714,0.5305009356032999,0.5398505850700049,0.4765112930945813,1.0,0.40006415921975746,0.4079471970054107,0.39098949944324957,0.3657821111751721,0.42802144438980694,0.36367385688366016,0.37096108103124725,0.4134469908093549,0.34717445901641786,0.5115266469796924,0.4515788945167011,0.49273568481621655,0.44149593920947017,0.3664237537856323,0.44855398475787756,0.4326960593940141,0.4075803599140475,0.35872404246011047,0.3358082349436764,0.3442412521097241,0.29978458552784215,0.28823501853955946,0.22627067501512188,0.28997661991080836,0.4253173766885836,0.4544204546487389,0.45698702509057954,0.4461707639428226,0.4152802554106696,0.3796232589150983
ProSST-20,0.3248544761144847,0.28566844809771885,0.25436545189780413,0.25587789832635455,0.25381547251509917,0.2578028261577351,0.40043080710235146,0.27494385018002765,0.2983179738467904,0.30794261300369263,0.3083092659239556,0.317567252160595,0.3343416232626246,0.48531096318089195,0.4865025851717465,0.4698198772997826,0.42279664027606,0.3450662211803158,0.2893349773003483,0.32462532087565665,0.32609193255670843,0.30262614565988,0.3240753414952622,0.32132544459329015,0.33452494972275615,0.3152756714089515,0.3257252796364455,0.32471698410572236,0.3293001456090092,0.31060084667559906,0.2903432728310713,0.2423575496112753,0.3557908190980069,0.24611576115723033,0.35056601498426,0.31151747897625637,0.322425403354079,0.3763233826327318,0.35679911462873004,0.3732068328104967,0.33709152016459676,0.33140839990052107,0.30803427623375845,0.4448874787219024,0.4481873550042689,0.3583573895398475,0.4394793481480239,0.3243503311854594,0.3342499600325589,0.21747100492881122,0.13167422158728226,0.43306292204342245,0.4060222691740303,0.43819606292710367,0.42004674337408787,0.4170218567819186,0.41803015231264173,0.4382877261571694,0.4128970114289605,0.41977175368389064,0.4392043584578267,0.4508455886761752,0.47192813159129454,0.4153719186407353,0.40006415921975746,1.0,0.5982400626218788,0.5738576434243929,0.5510334991380248,0.4833860353495115,0.5208762964463975,0.3229295482750175,0.46056189106314327,0.28090194200839624,0.43388789111401405,0.40226407674133513,0.42976304576105595,0.401255781210612,0.32948347206914064,0.39172277972960035,0.35670721357686075,0.35093246612275575,0.29630138278534424,0.3018011765892884,0.30060955459843375,0.28988495668074266,0.27815206323232844,0.19033868882935334,0.22627067501512188,0.3955268267920671,0.4138136437296178,0.4137219804995521,0.40327237227205814,0.3704569359085247,0.35038268852412846
ProSST-128,0.3448370603527635,0.31555066109914875,0.28525596055973046,0.28640175393824474,0.2762729639755501,0.28805169207942793,0.37806497877839096,0.3232503724246706,0.3274668810076945,0.33965809060643737,0.3482744342326165,0.3556991558679412,0.3798065853752297,0.46294513504485235,0.46551170548669296,0.4648700628762328,0.449195650534992,0.36954030360786727,0.3165589566298719,0.3641321730339889,0.3712819049791163,0.34433291533978994,0.36184059228234544,0.3512993208247859,0.36779870223661837,0.35514917648754674,0.3606489702914909,0.3655071214849749,0.3558824823280726,0.3424079875084094,0.3398414170665688,0.28323935142282586,0.38833126577134325,0.2604152251075582,0.3823731558170703,0.3475411283920906,0.348824413613011,0.40492231041324145,0.39007286714259215,0.3930060905046957,0.3715568946693135,0.36092395998168814,0.3384664686155828,0.4442458361114422,0.38998120391252644,0.41885512138323333,0.46138686013373487,0.3465328328613676,0.38750629670075154,0.24414500487794033,0.14019890198339569,0.48191942366845975,0.46386176734550977,0.4843026676501688,0.48439433088023465,0.4659700216370216,0.47449470203313515,0.48934414530378434,0.46881158176905946,0.4730280903520834,0.4963105507887803,0.4856776161011549,0.48686923809200944,0.4476373756238744,0.4079471970054107,0.5982400626218788,1.0,0.628763918233769,0.5955818289499725,0.5252761314895529,0.5830239664309667,0.3504285174102636,0.49612722432864886,0.3132590630372091,0.48366102503970876,0.4417709288996673,0.4797195061468821,0.4433292038107849,0.3583573895398475,0.433521214395559,0.39034763144766327,0.39621411585236443,0.3417663448979493,0.3405747229070947,0.3450662211803158,0.33452494972275615,0.30904257176448147,0.15486501879391346,0.2687107505355576,0.41019294366419823,0.42985470899112166,0.42389659903684884,0.41903844784336475,0.40748888085508206,0.3670653963960925
ProSST-512,0.3348457682336241,0.3044594102611947,0.2729730876793206,0.27806040000226273,0.27654795366690255,0.2819102556650236,0.38182317124266296,0.32132544459329015,0.3257252796364455,0.3325083586613099,0.34121636551755485,0.338374805385517,0.36284888781306857,0.45377881203827874,0.45552041340952776,0.4508455886761752,0.43150464713230485,0.36174892905227973,0.317567252160595,0.35432420741695514,0.36944864037780156,0.3417663448979493,0.3545991971071524,0.3448828947201843,0.37916494276476964,0.3506576782143257,0.3624822348928056,0.36431549949412034,0.34689948578163055,0.3431412933489353,0.33113341021032394,0.2802144647417022,0.3828314719673991,0.26637333508686156,0.38833126577134325,0.34286630365873816,0.3343416232626246,0.40583894271389875,0.3820065028968074,0.3788899530745724,0.3707319255987219,0.3556074926378754,0.32948347206914064,0.4411292862892072,0.3948393551060104,0.4101471145269884,0.4395710113780896,0.36009899091109654,0.391172825903381,0.25441128664530277,0.13845730061214667,0.4658783584069559,0.43966267460815545,0.4525871900474242,0.4499289563755179,0.4486456711545975,0.44983729314545207,0.4626701453546551,0.43874604230749803,0.4500206196055836,0.47110316252070283,0.4751363446435952,0.4790778635364219,0.43902103199769527,0.39098949944324957,0.5738576434243929,0.628763918233769,1.0,0.6109812516010161,0.5255511211797501,0.590173698376094,0.3526284349410832,0.5036436091940392,0.30858423818602077,0.47211145805142596,0.43627113509572313,0.46688665393767903,0.43892936876762956,0.3465328328613676,0.44818733182221127,0.37833974386980185,0.37888975998415386,0.33360831742209873,0.3249003105658539,0.3357165717136107,0.3359915614038079,0.31545899786908305,0.1759475617090327,0.2672441388545058,0.4097346275119441,0.42160501828520536,0.4245382416473089,0.4086805028459366,0.3943810389556818,0.3698152932980645
ProSST-1024,0.3296209640979274,0.3108758363657962,0.26848158938723043,0.2710939945172668,0.28131444165034525,0.28401850995653555,0.3479077758333785,0.32618359578677414,0.3275585442377602,0.33864979507571424,0.351574310514983,0.35276593250583765,0.3657821111751721,0.41152206297797445,0.4143636231100123,0.4270131488590838,0.4053806265635701,0.3523076163555089,0.32453365764559094,0.3521242898953775,0.3589990321503077,0.34433291533978994,0.3558824823280726,0.35175763697511453,0.3606489702914909,0.3465328328613676,0.3597323379908336,0.3546908603372181,0.34378293595939546,0.33534991879334775,0.330766757290061,0.27095647823280844,0.3705485991385904,0.24639075084858275,0.37659837232292903,0.3474494651620249,0.3407580493672262,0.3935560698850902,0.3853063791791739,0.3789816163046381,0.3649571421045805,0.3555158294078097,0.331775052820784,0.397772578468114,0.34864108715287945,0.38741463347068583,0.41060543067731703,0.3541408809568236,0.3722902005098394,0.24900315607142443,0.13259085388793956,0.42884641346039853,0.4086805028459366,0.4269214856290181,0.42316329319632295,0.41903844784336475,0.42481323133750615,0.4395710113780896,0.41573857156099825,0.4183968052329047,0.4386543790774323,0.4526788532774899,0.4624868188945237,0.42142169182507394,0.3657821111751721,0.5510334991380248,0.5955818289499725,0.6109812516010161,1.0,0.5283010180817223,0.5875154647041877,0.3445620706614111,0.4997937535312783,0.30051787373691163,0.4434208670408506,0.41995508014402216,0.44085429659901,0.42224666089566554,0.33855813184564854,0.41308031323216254,0.34836585655712493,0.36834848524952835,0.3375498363149254,0.3326916851214414,0.3407580493672262,0.3293001456090092,0.30216782950955134,0.16118978166844922,0.2868600700885734,0.3840689229857145,0.4062972588642275,0.39676428293739097,0.3864063379399627,0.37586506648240314,0.36999861975819603
ProSST-2048,0.3981850604751408,0.3822814925870046,0.36161143152526365,0.36275722458300286,0.3595948404553455,0.36275722458300286,0.3586323738411793,0.34616617994110466,0.3771483517033234,0.39236444789423564,0.416196887711327,0.41647187740152414,0.43902103199769527,0.4452541316421653,0.456803698630448,0.463403451195181,0.47385305942267497,0.4095054719165282,0.36954030360786727,0.39401438603541883,0.41583023479106407,0.3848480630288452,0.39328108019489294,0.3897062142223292,0.43975433783822115,0.3910811626733153,0.4111554100577115,0.4070305647047534,0.38677299086022565,0.4194967639936935,0.36834868161701273,0.29543056138008195,0.45359548557814733,0.33383747269866515,0.4560703927899221,0.36935697714773585,0.3755900767922059,0.4773362621651729,0.4319629632826336,0.4501122828356493,0.4508455886761752,0.41995508014402216,0.4088638293060681,0.4872358910122724,0.3316833895907183,0.47119482575076865,0.5108850043692323,0.41894678461329904,0.4534121591180158,0.26412758903227085,0.15761491569588548,0.4957605714083859,0.47522800787366104,0.5226178978176466,0.5152848394123877,0.5055685370254197,0.5084100971574574,0.5164764614032422,0.49521059202799145,0.48375268826977447,0.5246344888790928,0.5462670111746064,0.5236261933483697,0.5160181452529136,0.42802144438980694,0.4833860353495115,0.5252761314895529,0.5255511211797501,0.5283010180817223,1.0,0.514826523262059,0.447499878457682,0.8348228594215437,0.4259131756276081,0.5448003994935546,0.5239011830385669,0.5534167431197339,0.5338008118856663,0.4351711763349343,0.5056601794879045,0.4823775484566162,0.4738528958543452,0.4150969289505382,0.3910811626733153,0.41573857156099825,0.3672487228562239,0.3416746816678835,0.20234657196796468,0.3455245373306445,0.4687657479222722,0.48439433088023465,0.495393918488123,0.48017782229721073,0.4458041110225597,0.4351711763349343
